Order_Id,Original_Shipping_Mode,Recommended_Shipping_Mode,Original_Emissions_kg,Recommended_Emissions_kg,Emissions_Reduction_kg,Cost_Increase_Percent,Delivery_Days_Original,Delivery_Days_Recommended
26593,Second Class,Second Class,335.5307587971918,335.5307587971918,0.0,0.0,4,4.0
25403,Second Class,Second Class,549.4257544003987,549.4257544003987,0.0,0.0,4,4.0
24390,Second Class,Second Class,461.7987673314029,461.7987673314029,0.0,0.0,6,6.0
28131,Second Class,Second Class,360.1974475103764,360.1974475103764,0.0,0.0,2,2.0
21786,Second Class,Second Class,518.5315011880203,518.5315011880203,0.0,0.0,2,2.0
28131,Second Class,Second Class,382.31684987232927,382.31684987232927,0.0,0.0,2,2.0
27157,Second Class,Second Class,197.4515832504994,197.4515832504994,0.0,0.0,3,3.0
26646,Second Class,Second Class,570.5530583179923,570.5530583179923,0.0,0.0,2,2.0
26646,Second Class,Second Class,503.2536857654152,503.2536857654152,0.0,0.0,2,2.0
29861,Second Class,Second Class,544.2375840359437,544.2375840359437,0.0,0.0,2,2.0
24156,Second Class,Second Class,322.01393073172795,322.01393073172795,0.0,0.0,2,2.0
25131,Second Class,Second Class,405.77650353919194,405.77650353919194,0.0,0.0,2,2.0
21710,Second Class,Second Class,552.8362306782841,552.8362306782841,0.0,0.0,6,6.0
24572,Second Class,Second Class,600.8825686319556,600.8825686319556,0.0,0.0,3,3.0
26160,Second Class,Second Class,532.4386615380255,532.4386615380255,0.0,0.0,6,6.0
49599,Second Class,Second Class,20.964383710231147,20.964383710231147,0.0,0.0,5,5.0
41376,Second Class,Second Class,295.5995502006054,295.5995502006054,0.0,0.0,2,2.0
63880,Second Class,Second Class,254.3545206774336,254.3545206774336,0.0,0.0,6,6.0
68763,Second Class,Second Class,221.23266006289123,221.23266006289123,0.0,0.0,4,4.0
65009,Second Class,Second Class,229.18798779420777,229.18798779420777,0.0,0.0,5,5.0
12603,Second Class,Second Class,214.30471108767813,214.30471108767813,0.0,0.0,4,4.0
66101,Second Class,Second Class,262.4559456221655,262.4559456221655,0.0,0.0,2,2.0
15790,Second Class,Second Class,208.88656035601736,208.88656035601736,0.0,0.0,6,6.0
12404,Second Class,Second Class,188.70536116640957,188.70536116640957,0.0,0.0,5,5.0
10715,Second Class,Second Class,223.5610307736352,223.5610307736352,0.0,0.0,6,6.0
16116,Second Class,Second Class,242.77601211879096,242.77601211879096,0.0,0.0,2,2.0
59548,Second Class,Second Class,146.95285533614603,146.95285533614603,0.0,0.0,4,4.0
51971,Second Class,Second Class,67.77281379263258,67.77281379263258,0.0,0.0,2,2.0
59515,Second Class,Second Class,91.50766216721344,91.50766216721344,0.0,0.0,6,6.0
4849,Second Class,Second Class,70.79385652953128,70.79385652953128,0.0,0.0,5,5.0
1328,Second Class,Second Class,73.30783373464719,73.30783373464719,0.0,0.0,4,4.0
1328,Second Class,Second Class,66.55226870569132,66.55226870569132,0.0,0.0,4,4.0
56404,Second Class,Second Class,97.7280605731687,97.7280605731687,0.0,0.0,5,5.0
6729,Second Class,Second Class,116.51260001643423,116.51260001643423,0.0,0.0,5,5.0
4398,Second Class,Second Class,105.60767249548708,105.60767249548708,0.0,0.0,4,4.0
1328,Second Class,Second Class,102.98941773894344,102.98941773894344,0.0,0.0,4,4.0
53900,Second Class,Second Class,154.92927782755822,154.92927782755822,0.0,0.0,6,6.0
97,Second Class,Second Class,164.50822259698688,164.50822259698688,0.0,0.0,3,3.0
97,Second Class,Second Class,121.73260198705049,121.73260198705049,0.0,0.0,3,3.0
55044,Second Class,Second Class,104.33572787246491,104.33572787246491,0.0,0.0,5,5.0
84,Second Class,Second Class,50.72179476990138,50.72179476990138,0.0,0.0,5,5.0
4293,Second Class,Second Class,64.29042114541882,64.29042114541882,0.0,0.0,4,4.0
8393,Second Class,Second Class,70.5798191927343,70.5798191927343,0.0,0.0,4,4.0
53618,Second Class,Second Class,119.67190560815628,119.67190560815628,0.0,0.0,4,4.0
52829,Second Class,Second Class,82.75372830158263,82.75372830158263,0.0,0.0,5,5.0
59067,Second Class,Second Class,72.6914059235509,72.6914059235509,0.0,0.0,3,3.0
2948,Second Class,Second Class,191.19423857906548,191.19423857906548,0.0,0.0,4,4.0
2948,Second Class,Second Class,209.4710023782829,209.4710023782829,0.0,0.0,4,4.0
7699,Second Class,Second Class,45.791283059815335,45.791283059815335,0.0,0.0,5,5.0
7699,Second Class,Second Class,50.921447773350565,50.921447773350565,0.0,0.0,5,5.0
56700,Second Class,Second Class,121.16546214396692,121.16546214396692,0.0,0.0,6,6.0
84,Second Class,Second Class,55.36213918309746,55.36213918309746,0.0,0.0,5,5.0
57012,Second Class,Second Class,78.80360410387678,78.80360410387678,0.0,0.0,3,3.0
5320,Second Class,Second Class,263.7116433921666,263.7116433921666,0.0,0.0,6,6.0
52367,Second Class,Second Class,64.68971276823945,64.68971276823945,0.0,0.0,3,3.0
24762,Second Class,Second Class,550.7766383390558,550.7766383390558,0.0,0.0,3,3.0
29372,Second Class,Second Class,375.1486962894027,375.1486962894027,0.0,0.0,3,3.0
42665,Second Class,Second Class,260.7676145531367,260.7676145531367,0.0,0.0,6,6.0
24762,Second Class,Second Class,336.39694531344196,336.39694531344196,0.0,0.0,3,3.0
24059,Second Class,Second Class,391.0347210746557,391.0347210746557,0.0,0.0,5,5.0
26160,Second Class,Second Class,544.8390435694106,544.8390435694106,0.0,0.0,6,6.0
23580,Second Class,Second Class,379.1033144800653,379.1033144800653,0.0,0.0,6,6.0
24390,Second Class,Second Class,401.8967792474853,401.8967792474853,0.0,0.0,6,6.0
26734,Second Class,Second Class,273.2070610203928,273.2070610203928,0.0,0.0,5,5.0
21786,Second Class,Second Class,544.8405103483202,544.8405103483202,0.0,0.0,2,2.0
29440,Second Class,Second Class,430.34687329155025,430.34687329155025,0.0,0.0,6,6.0
50597,Second Class,Second Class,119.00747368516134,119.00747368516134,0.0,0.0,3,3.0
50597,Second Class,Second Class,104.50987622742888,104.50987622742888,0.0,0.0,3,3.0
45876,Second Class,Second Class,110.67850977500107,110.67850977500107,0.0,0.0,2,2.0
41366,Standard Class,Standard Class,1171.895353502712,1171.895353502712,0.0,0.0,2,2.0
44907,Standard Class,Standard Class,1551.5695936863242,1551.5695936863242,0.0,0.0,3,3.0
44907,Standard Class,Standard Class,1718.8464368696932,1718.8464368696932,0.0,0.0,3,3.0
50184,Standard Class,Second Class,859.3308327165881,249.65759066361196,609.6732420529762,-20.0,5,3.989083763918201
44073,Standard Class,Second Class,1014.9668897057544,373.6685103838941,641.2983793218602,-19.999999999999993,4,3.989083763918201
41366,Standard Class,Standard Class,1103.1329938579645,1103.1329938579645,0.0,0.0,2,2.0
44791,Standard Class,Standard Class,997.5891042224968,997.5891042224968,0.0,0.0,2,2.0
45484,Standard Class,Second Class,1005.2347007605138,313.8768866264046,691.3578141341092,-19.999999999999993,5,3.989083763918201
45322,Standard Class,Standard Class,1386.435264232551,1386.435264232551,0.0,0.0,3,3.0
46516,Standard Class,Standard Class,877.1562813847146,877.1562813847146,0.0,0.0,2,2.0
49610,Standard Class,Second Class,1000.7675339876862,280.0551232832051,720.712410704481,-20.0,6,3.989083763918201
44073,Standard Class,Second Class,1541.5635165947392,385.6222856869703,1155.9412309077688,-20.0,4,3.989083763918201
44907,Standard Class,Standard Class,1388.7633393823194,1388.7633393823194,0.0,0.0,3,3.0
49610,Standard Class,Second Class,773.271780716599,274.1949071476992,499.07687356889977,-20.0,6,3.989083763918201
48525,Standard Class,Second Class,1585.4293748754935,385.61981518892264,1199.809559686571,-19.999999999999996,6,3.989083763918201
50646,Standard Class,Standard Class,1289.9669733437584,1289.9669733437584,0.0,0.0,2,2.0
41366,Standard Class,Standard Class,945.7557369690008,945.7557369690008,0.0,0.0,2,2.0
46256,Standard Class,Standard Class,800.0399867382368,800.0399867382368,0.0,0.0,2,2.0
44231,Standard Class,Standard Class,1397.1503834952673,1397.1503834952673,0.0,0.0,2,2.0
43157,Standard Class,Standard Class,797.3793177090641,797.3793177090641,0.0,0.0,3,3.0
43157,Standard Class,Standard Class,817.6055298866144,817.6055298866144,0.0,0.0,3,3.0
43157,Standard Class,Standard Class,794.0595035390376,794.0595035390376,0.0,0.0,3,3.0
48629,Standard Class,Second Class,1122.3835563893522,284.3302588962184,838.0532974931338,-20.0,5,3.989083763918201
50487,Standard Class,Standard Class,1373.3040638718053,1373.3040638718053,0.0,0.0,3,3.0
49765,Standard Class,Second Class,1567.211126812565,425.0087431605834,1142.2023836519816,-19.99999999999999,6,3.989083763918201
41365,Standard Class,Second Class,1093.4428272795085,245.8192476178982,847.6235796616103,-19.99999999999999,6,3.989083763918201
43157,Standard Class,Standard Class,712.9149722684359,712.9149722684359,0.0,0.0,3,3.0
46293,Standard Class,Second Class,944.2365197657348,248.49410113349785,695.7424186322369,-19.999999999999996,4,3.989083763918201
49981,Standard Class,Standard Class,891.6050097458929,891.6050097458929,0.0,0.0,2,2.0
45202,Standard Class,Standard Class,1074.634789519395,1074.634789519395,0.0,0.0,3,3.0
45202,Standard Class,Standard Class,1559.0466135289355,1559.0466135289355,0.0,0.0,3,3.0
48629,Standard Class,Second Class,681.2954491438334,280.0942140636987,401.20123508013467,-19.999999999999993,5,3.989083763918201
46118,Standard Class,Second Class,736.0227372868994,272.73100013647155,463.2917371504279,-20.0,4,3.989083763918201
44322,Standard Class,Standard Class,882.5404961041554,882.5404961041554,0.0,0.0,3,3.0
51169,Standard Class,Second Class,1052.8136198715988,320.85476594993696,731.9588539216618,-19.999999999999993,5,3.989083763918201
49686,Standard Class,Standard Class,1313.1437807042448,1313.1437807042448,0.0,0.0,2,2.0
48629,Standard Class,Second Class,776.5734075679263,285.20612691411714,491.3672806538092,-19.999999999999996,5,3.989083763918201
44322,Standard Class,Standard Class,661.9177562428315,661.9177562428315,0.0,0.0,3,3.0
45202,Standard Class,Standard Class,1139.5007839979262,1139.5007839979262,0.0,0.0,3,3.0
45202,Standard Class,Standard Class,1254.5056705519949,1254.5056705519949,0.0,0.0,3,3.0
70846,Standard Class,Standard Class,940.5258476007648,940.5258476007648,0.0,0.0,2,2.0
70993,Standard Class,Second Class,969.8248771464104,275.69285378950224,694.1320233569081,-20.0,4,3.989083763918201
69871,Standard Class,Standard Class,620.5946327336723,620.5946327336723,0.0,0.0,2,2.0
69940,Standard Class,Second Class,758.9992304541142,275.64023972763687,483.3589907264774,-20.0,6,3.989083763918201
68838,Standard Class,Second Class,972.8808026006142,241.77172262900663,731.1090799716076,-20.0,4,3.989083763918201
65462,Standard Class,Standard Class,684.8647567521226,684.8647567521226,0.0,0.0,3,3.0
46162,Standard Class,Standard Class,869.8232677968824,869.8232677968824,0.0,0.0,3,3.0
70307,Standard Class,Standard Class,1012.6832263901156,1012.6832263901156,0.0,0.0,3,3.0
70035,Standard Class,Second Class,520.691773128595,180.25999684577,340.43177628282496,-20.000000000000004,6,3.989083763918201
16845,Standard Class,Second Class,676.5709612466668,195.28397240537106,481.28698884129574,-20.0,6,3.989083763918201
16845,Standard Class,Second Class,606.9656034470826,195.48730973215282,411.47829371492975,-20.0,6,3.989083763918201
69258,Standard Class,Second Class,816.5400861042995,239.93538656930448,576.604699534995,-19.999999999999993,4,3.989083763918201
70231,Standard Class,Standard Class,849.1884551373308,849.1884551373308,0.0,0.0,2,2.0
16845,Standard Class,Second Class,880.6395533983715,195.36886070196636,685.2706926964051,-20.0,6,3.989083763918201
16845,Standard Class,Second Class,619.2684780762085,195.57219802874812,423.69628004746033,-20.0,6,3.989083763918201
68842,Standard Class,Standard Class,858.481378382775,858.481378382775,0.0,0.0,3,3.0
17549,Standard Class,Second Class,996.6725005446524,246.4633318774454,750.209168667207,-19.999999999999996,5,3.989083763918201
17864,Standard Class,Second Class,985.3755397301364,278.5279266066531,706.8476131234834,-19.99999999999999,5,3.989083763918201
65786,Standard Class,Standard Class,644.6576357410747,644.6576357410747,0.0,0.0,2,2.0
64881,Standard Class,Standard Class,628.8543276251932,628.8543276251932,0.0,0.0,2,2.0
68842,Standard Class,Standard Class,795.9809783856778,795.9809783856778,0.0,0.0,3,3.0
11406,Standard Class,Standard Class,720.6135424483997,720.6135424483997,0.0,0.0,2,2.0
66796,Standard Class,Standard Class,561.7526221760944,561.7526221760944,0.0,0.0,2,2.0
65462,Standard Class,Standard Class,1120.1774504330876,1120.1774504330876,0.0,0.0,3,3.0
65462,Standard Class,Standard Class,957.0271443903246,957.0271443903246,0.0,0.0,3,3.0
67752,Standard Class,Standard Class,1149.0759960817777,1149.0759960817777,0.0,0.0,3,3.0
65786,Standard Class,Standard Class,437.9739295630627,437.9739295630627,0.0,0.0,2,2.0
10471,Standard Class,Standard Class,743.1671957186728,743.1671957186728,0.0,0.0,2,2.0
17549,Standard Class,Second Class,624.0954631896235,236.14392923222485,387.9515339573986,-20.0,5,3.989083763918201
66796,Standard Class,Standard Class,871.3599785302357,871.3599785302357,0.0,0.0,2,2.0
16600,Standard Class,Second Class,595.1649437374703,190.6706526182987,404.4942911191715,-20.0,6,3.989083763918201
13764,Standard Class,Second Class,1002.1320402436952,274.7411455887871,727.3908946549082,-19.999999999999993,5,3.989083763918201
68838,Standard Class,Second Class,904.1872970983134,240.6763085332721,663.5109885650413,-20.0,4,3.989083763918201
11406,Standard Class,Standard Class,485.4820754858867,485.4820754858867,0.0,0.0,2,2.0
18870,Standard Class,Second Class,879.1048488121486,247.93385469961464,631.1709941125339,-19.999999999999993,6,3.989083763918201
62662,Standard Class,Standard Class,814.9170941598852,814.9170941598852,0.0,0.0,3,3.0
17549,Standard Class,Second Class,837.6390725240195,246.87549758724222,590.7635749367773,-20.0,5,3.989083763918201
15322,Standard Class,Standard Class,784.6900538067558,784.6900538067558,0.0,0.0,3,3.0
17864,Standard Class,Second Class,681.4106830507965,279.81712991547784,401.59355313531864,-20.0,5,3.989083763918201
11498,Standard Class,Second Class,858.6453817500662,244.1392386891985,614.5061430608678,-20.0,4,3.989083763918201
69156,Standard Class,Standard Class,674.5474244533264,674.5474244533264,0.0,0.0,2,2.0
71394,Standard Class,Second Class,631.6087271477127,215.0272721763867,416.58145497132597,-19.999999999999993,5,3.989083763918201
69860,Standard Class,Second Class,1177.2056248759975,279.83328116973235,897.3723437062652,-19.99999999999999,6,3.989083763918201
70662,Standard Class,Standard Class,671.8059591356924,671.8059591356924,0.0,0.0,3,3.0
69727,Standard Class,Standard Class,758.6071847812964,758.6071847812964,0.0,0.0,3,3.0
67872,Standard Class,Standard Class,494.8449796336047,494.8449796336047,0.0,0.0,3,3.0
13539,Standard Class,Second Class,937.1783831072192,269.03937427282705,668.1390088343921,-19.999999999999996,5,3.989083763918201
66723,Standard Class,Second Class,664.6889988393888,216.0413092581717,448.64768958121704,-19.99999999999999,4,3.989083763918201
67956,Standard Class,Standard Class,623.2160862163067,623.2160862163067,0.0,0.0,2,2.0
10760,Standard Class,Second Class,412.5164530289861,165.86731344728295,246.64913958170317,-19.999999999999996,6,3.989083763918201
17627,Standard Class,Standard Class,688.5300848589806,688.5300848589806,0.0,0.0,3,3.0
67032,Standard Class,Standard Class,774.2104177638062,774.2104177638062,0.0,0.0,3,3.0
67032,Standard Class,Standard Class,573.8681989012987,573.8681989012987,0.0,0.0,3,3.0
11566,Standard Class,Standard Class,794.1431220722986,794.1431220722986,0.0,0.0,2,2.0
12041,Standard Class,Standard Class,825.818596225158,825.818596225158,0.0,0.0,2,2.0
69257,Standard Class,Standard Class,1147.1219124752884,1147.1219124752884,0.0,0.0,3,3.0
69256,Standard Class,Standard Class,750.6569172761662,750.6569172761662,0.0,0.0,2,2.0
14361,Standard Class,Standard Class,802.0530204652955,802.0530204652955,0.0,0.0,2,2.0
67768,Standard Class,Second Class,579.5071475768427,212.02252224782646,367.48462532901624,-19.99999999999999,4,3.989083763918201
70065,Standard Class,Second Class,609.4691007914375,226.98460368645192,382.4844971049856,-20.000000000000004,6,3.989083763918201
13390,Standard Class,Second Class,885.2893972470738,273.0328998795618,612.256497367512,-19.99999999999999,6,3.989083763918201
12539,Standard Class,Second Class,762.2692479325653,209.0643457939532,553.2049021386122,-19.99999999999999,5,3.989083763918201
10760,Standard Class,Second Class,695.016174636019,164.31588206420105,530.700292571818,-19.999999999999993,6,3.989083763918201
13658,Standard Class,Second Class,773.3467905961194,271.3853794691338,501.9614111269856,-19.999999999999993,4,3.989083763918201
10760,Standard Class,Second Class,567.188583923414,163.9727693733619,403.2158145500521,-19.999999999999993,6,3.989083763918201
70257,Standard Class,Standard Class,825.0322760830488,825.0322760830488,0.0,0.0,3,3.0
19565,Standard Class,Second Class,903.0997482412316,277.3967828766883,625.7029653645434,-20.0,6,3.989083763918201
12041,Standard Class,Standard Class,631.7906672769548,631.7906672769548,0.0,0.0,2,2.0
66723,Standard Class,Second Class,599.9742982586325,215.2139734012107,384.76032485742184,-19.999999999999996,4,3.989083763918201
62552,Standard Class,Standard Class,1143.881883424141,1143.881883424141,0.0,0.0,3,3.0
13390,Standard Class,Second Class,901.9039068885857,272.8754512162283,629.0284556723573,-19.99999999999999,6,3.989083763918201
19559,Standard Class,Second Class,931.0575982536524,278.3568246131925,652.7007736404598,-19.999999999999993,5,3.989083763918201
12539,Standard Class,Second Class,591.1191201618227,218.51149714179672,372.607623020026,-19.999999999999993,5,3.989083763918201
19844,Standard Class,Second Class,671.2428376087134,196.36977373986767,474.87306386884575,-19.999999999999993,5,3.989083763918201
17627,Standard Class,Standard Class,564.8876343298192,564.8876343298192,0.0,0.0,3,3.0
62322,Standard Class,Standard Class,964.8303397313824,964.8303397313824,0.0,0.0,3,3.0
62322,Standard Class,Standard Class,1037.4510344804507,1037.4510344804507,0.0,0.0,3,3.0
19580,Standard Class,Second Class,458.7927816842523,199.97103974805086,258.8217419362014,-19.999999999999993,6,3.989083763918201
62296,Standard Class,Standard Class,710.0515366753393,710.0515366753393,0.0,0.0,2,2.0
19692,Standard Class,Standard Class,582.6037889369,582.6037889369,0.0,0.0,3,3.0
19565,Standard Class,Second Class,1156.898761336516,274.2096928136207,882.6890685228952,-19.999999999999996,6,3.989083763918201
62264,Standard Class,Second Class,493.4265710817247,197.65553031667,295.77104076505475,-19.999999999999993,5,3.989083763918201
10760,Standard Class,Second Class,416.8235802087809,167.4658074401129,249.357772768668,-20.0,6,3.989083763918201
67032,Standard Class,Standard Class,900.2026776600011,900.2026776600011,0.0,0.0,3,3.0
19692,Standard Class,Standard Class,484.82429767176535,484.82429767176535,0.0,0.0,3,3.0
19692,Standard Class,Standard Class,438.15871272572497,438.15871272572497,0.0,0.0,3,3.0
11007,Standard Class,Standard Class,563.4475356227384,563.4475356227384,0.0,0.0,3,3.0
69079,Standard Class,Second Class,774.8000772923831,193.73904520889022,581.0610320834928,-20.0,5,3.989083763918201
69078,Standard Class,Second Class,1051.12483795364,272.49597147270316,778.628866480937,-19.99999999999999,4,3.989083763918201
58528,Standard Class,Second Class,233.1859579900232,74.10804994447953,159.07790804554367,-20.0,4,3.989083763918201
8978,Standard Class,Second Class,331.26679445034216,93.51534625240745,237.7514481979347,-20.0,4,3.989083763918201
52420,Standard Class,Second Class,301.91123399929205,90.61233910627213,211.2988948930199,-19.99999999999999,6,3.989083763918201
55040,Standard Class,Second Class,771.794769853288,190.28720363712117,581.5075662161669,-20.0,6,3.989083763918201
4598,Standard Class,Second Class,131.17456252124808,51.70761565224788,79.4669468690002,-19.999999999999993,4,3.989083763918201
3868,Standard Class,Second Class,314.7432470468997,81.39100360216925,233.35224344473045,-19.999999999999993,4,3.989083763918201
61443,Standard Class,Second Class,537.9457180225263,196.19749148146087,341.74822654106543,-19.999999999999993,4,3.989083763918201
4598,Standard Class,Second Class,167.12397759547886,51.56907636921154,115.55490122626733,-19.99999999999999,4,3.989083763918201
4624,Standard Class,Second Class,333.68337418752037,118.05991357483158,215.6234606126888,-19.99999999999999,5,3.989083763918201
5884,Standard Class,Second Class,560.4238543858403,147.74530662099406,412.67854776484626,-20.0,5,3.989083763918201
7456,Standard Class,Standard Class,186.1993270292162,186.1993270292162,0.0,0.0,2,2.0
1437,Standard Class,Standard Class,1015.866443935064,1015.866443935064,0.0,0.0,3,3.0
1655,Standard Class,Second Class,537.2703637662695,140.72534515572644,396.545018610543,-20.0,6,3.989083763918201
2958,Standard Class,Second Class,1112.8391523827152,294.56638552219266,818.2727668605226,-20.0,4,3.989083763918201
58180,Standard Class,Second Class,293.2200503054225,72.95088242049432,220.26916788492815,-19.999999999999996,6,3.989083763918201
55900,Standard Class,Second Class,864.9778261068648,294.17543664693017,570.8023894599346,-20.0,6,3.989083763918201
2863,Standard Class,Second Class,191.90446585870168,60.3825458043187,131.52192005438297,-20.0,4,3.989083763918201
3769,Standard Class,Second Class,214.03140810932055,80.68773117517686,133.34367693414367,-20.0,5,3.989083763918201
55900,Standard Class,Second Class,981.975610218764,294.81248301629154,687.1631272024724,-20.0,6,3.989083763918201
3769,Standard Class,Second Class,303.3372123007806,80.68773117517686,222.64948112560376,-20.0,5,3.989083763918201
6909,Standard Class,Second Class,988.0962705237228,270.3803884475988,717.715882076124,-20.0,5,3.989083763918201
4215,Standard Class,Second Class,660.2655081597063,178.2015384143364,482.06396974536995,-20.0,6,3.989083763918201
5385,Standard Class,Second Class,377.72068558344586,125.14186909334676,252.5788164900991,-19.999999999999996,6,3.989083763918201
2425,Standard Class,Second Class,559.0698463251986,148.19448551446928,410.87536081072926,-19.999999999999996,6,3.989083763918201
335,Standard Class,Second Class,240.9448548803064,77.53082622623998,163.4140286540664,-20.0,6,3.989083763918201
3769,Standard Class,Second Class,342.75703872299215,80.68773117517686,262.0693075478153,-19.999999999999996,5,3.989083763918201
6440,Standard Class,Second Class,240.16299803398744,80.71240208205649,159.45059595193095,-19.999999999999996,6,3.989083763918201
4215,Standard Class,Second Class,622.8164303523807,178.2015384143364,444.61489193804437,-19.999999999999996,6,3.989083763918201
6166,Standard Class,Standard Class,306.4937911459575,306.4937911459575,0.0,0.0,2,2.0
54495,Standard Class,Second Class,929.4506880733172,222.56138601172816,706.8893020615891,-19.99999999999999,6,3.989083763918201
4625,Standard Class,Second Class,487.6973601088861,149.2690170485404,338.4283430603457,-19.99999999999999,6,3.989083763918201
3868,Standard Class,Second Class,242.77684124366937,81.05000981963964,161.72683142402974,-19.99999999999999,4,3.989083763918201
4625,Standard Class,Second Class,485.29612035824647,149.48370699746107,335.8124133607854,-19.99999999999999,6,3.989083763918201
52420,Standard Class,Second Class,268.8051475718264,90.487842170875,178.3173054009514,-19.99999999999999,6,3.989083763918201
3868,Standard Class,Second Class,289.4259611257245,81.08563492164988,208.3403262040746,-19.99999999999999,4,3.989083763918201
3568,Standard Class,Second Class,374.34729003887986,90.61884470775912,283.7284453311207,-19.99999999999999,4,3.989083763918201
8567,Standard Class,Standard Class,629.1452013902737,629.1452013902737,0.0,0.0,3,3.0
2895,Standard Class,Second Class,454.3801035284486,123.45529024823574,330.9248132802129,-19.99999999999999,6,3.989083763918201
60357,Standard Class,Standard Class,310.5331949751886,310.5331949751886,0.0,0.0,3,3.0
53226,Standard Class,Standard Class,522.7823577918263,522.7823577918263,0.0,0.0,2,2.0
52415,Standard Class,Second Class,821.941891365332,250.6416852721291,571.3002060932029,-19.999999999999993,6,3.989083763918201
60732,Standard Class,Standard Class,113.71605432602578,113.71605432602578,0.0,0.0,3,3.0
53096,Standard Class,Standard Class,306.20755822906915,306.20755822906915,0.0,0.0,2,2.0
60542,Standard Class,Standard Class,246.9866812347993,246.9866812347993,0.0,0.0,3,3.0
52415,Standard Class,Second Class,589.8357634978975,250.4137138511626,339.4220496467349,-19.999999999999993,6,3.989083763918201
54730,Standard Class,Second Class,102.99498606167522,39.21105108060613,63.78393498106909,-19.999999999999993,6,3.989083763918201
55832,Standard Class,Standard Class,293.9148615609956,293.9148615609956,0.0,0.0,3,3.0
53171,Standard Class,Standard Class,249.81932011737783,249.81932011737783,0.0,0.0,2,2.0
60542,Standard Class,Standard Class,193.3680477366724,193.3680477366724,0.0,0.0,3,3.0
562,Standard Class,Standard Class,943.2138801481284,943.2138801481284,0.0,0.0,3,3.0
54730,Standard Class,Second Class,155.2129434466935,39.21105108060613,116.00189236608736,-19.999999999999996,6,3.989083763918201
3150,Standard Class,Second Class,327.0857827666031,80.81725111339367,246.2685316532094,-19.999999999999996,6,3.989083763918201
6467,Standard Class,Standard Class,202.1203431542883,202.1203431542883,0.0,0.0,3,3.0
3199,Standard Class,Second Class,848.2432622694186,310.94187234318434,537.3013899262342,-20.0,5,3.989083763918201
1388,Standard Class,Second Class,904.8655716954642,221.82754117982446,683.0380305156397,-19.999999999999996,4,3.989083763918201
2493,Standard Class,Second Class,1175.6577961135042,297.39393454178,878.2638615717242,-19.999999999999996,4,3.989083763918201
3150,Standard Class,Second Class,321.0929687466778,80.34495857227841,240.74801017439938,-20.0,6,3.989083763918201
61284,Standard Class,Second Class,730.1435643052589,162.8425370174695,567.3010272877893,-19.999999999999996,5,3.989083763918201
3150,Standard Class,Second Class,330.61129378454723,80.81725111339367,249.79404267115356,-19.999999999999996,6,3.989083763918201
51833,Standard Class,Second Class,463.2996637752691,131.72719508315785,331.5724686921112,-19.999999999999996,4,3.989083763918201
9552,Standard Class,Standard Class,479.85937502286976,479.85937502286976,0.0,0.0,3,3.0
3497,Standard Class,Standard Class,612.2850661098763,612.2850661098763,0.0,0.0,3,3.0
1447,Standard Class,Standard Class,199.50827337441945,199.50827337441945,0.0,0.0,3,3.0
7127,Standard Class,Standard Class,294.0355519462372,294.0355519462372,0.0,0.0,3,3.0
51833,Standard Class,Second Class,532.0818126350922,131.72719508315785,400.3546175519343,-19.999999999999996,4,3.989083763918201
2577,Standard Class,Standard Class,199.4870056542687,199.4870056542687,0.0,0.0,3,3.0
5884,Standard Class,Second Class,583.4425809082873,150.3980182356336,433.0445626726537,-20.0,5,3.989083763918201
9099,Standard Class,Second Class,183.95179268729632,73.8492982678146,110.10249441948172,-20.0,5,3.989083763918201
3199,Standard Class,Second Class,1034.5849560505517,310.94187234318434,723.6430837073674,-20.0,5,3.989083763918201
9047,Standard Class,Standard Class,1187.5043193632205,1187.5043193632205,0.0,0.0,3,3.0
56219,Standard Class,Second Class,684.1319658843702,278.79362397738817,405.338341906982,-19.999999999999996,5,3.989083763918201
56219,Standard Class,Second Class,871.7375176429492,251.7821571796916,619.9553604632576,-19.999999999999996,5,3.989083763918201
54437,Standard Class,Standard Class,594.1658762620546,594.1658762620546,0.0,0.0,3,3.0
9287,Standard Class,Standard Class,1286.7145588738294,1286.7145588738294,0.0,0.0,3,3.0
54730,Standard Class,Second Class,161.82290902859958,38.7735390177762,123.04937001082338,-20.0,6,3.989083763918201
55417,Standard Class,Standard Class,432.854756675348,432.854756675348,0.0,0.0,3,3.0
7327,Standard Class,Standard Class,411.6084874972568,411.6084874972568,0.0,0.0,3,3.0
8883,Standard Class,Second Class,258.9800862468661,72.34184899816691,186.6382372486992,-19.999999999999993,4,3.989083763918201
4274,Standard Class,Second Class,182.32625699965632,72.40746400087727,109.91879299877905,-19.99999999999999,5,3.989083763918201
57118,Standard Class,Second Class,301.1094332140064,98.98354750803107,202.12588570597535,-19.99999999999999,4,3.989083763918201
5385,Standard Class,Second Class,425.872333858985,124.34784054768116,301.5244933113038,-20.0,6,3.989083763918201
1411,Standard Class,Standard Class,212.2125899098036,212.2125899098036,0.0,0.0,2,2.0
55832,Standard Class,Standard Class,326.6804010348651,326.6804010348651,0.0,0.0,3,3.0
60357,Standard Class,Standard Class,209.6420089749069,209.6420089749069,0.0,0.0,3,3.0
2214,Standard Class,Second Class,325.0895630067617,121.83308510802323,203.25647789873847,-20.0,5,3.989083763918201
6335,Standard Class,Second Class,302.4400961338244,91.46277463039847,210.9773215034259,-20.0,6,3.989083763918201
